id,name,domain,index,tableName,startIndex,notEnough,linearEquation,linearR2,exponentialEquation,exponentialR2,logarithmicEquation,logarithmicR2,powerEquation,powerR2
EP0102A1M,環保署環保稽查概況,EP,0,總計-稽查次數(次),0,true,-8.28,8812.25,0.01,8299.31,0,0,5928.43,452.06,0.01,7289.37,-0.03,-0.08
EP0103A1M,飲用水水質抽驗結果,EP,0,自來水水質-檢驗件數(次),0,true,-0.4,944.18,0.06,953.68,0,-0.27,1035.16,-30.57,0.08,1029.94,-0.03,0.08
EP0103A1M,飲用水水質抽驗結果,EP,1,自來水水質-檢驗不合格件數(次),0,true,,,,,,,,,,,,
EP0103A1M,飲用水水質抽驗結果,EP,2,自來水水質-檢驗項次數(次),0,true,-4.4,8782.5,0.07,8843.1,0,-0.27,9240.63,-212.45,0.04,9269.71,-0.03,0.01
EP0104A1A,環境音量監測不合格情形,EP,0,一般地區環境-總計-監測站數(站),0,true,-3.51,528.12,0.06,540.66,-0.01,0.04,493.83,1.37,0,484.97,0.01,0
EP0104A1A,環境音量監測不合格情形,EP,1,一般地區環境-總計-不合格時段數(站),0,true,-7.33,115.56,0.86,161.09,-0.16,0.91,143.58,-47.69,0.9,261.4,-1.04,0.15
EP0104A1A,環境音量監測不合格情形,EP,2,一般地區環境-總計-不合格率(%)(站),0,true,-1.56,24.01,0.8,34.33,-0.17,0.96,31.37,-10.86,0.97,53.89,-1.05,0.56
EP0104A1A,環境音量監測不合格情形,EP,3,一般地區環境-第一類管制區-監測站數(站),0,true,0.31,50.39,0.04,51.69,0,-0.04,44.92,4.19,0.17,43.77,0.09,0.14
EP0104A1A,環境音量監測不合格情形,EP,4,一般地區環境-第一類管制區-不合格時段數(站),0,true,-2.4,39.54,0.76,52.99,-0.13,0.61,43.64,-13.04,0.56,85.24,-1.02,-0.71
EP0104A1A,環境音量監測不合格情形,EP,5,一般地區環境-第一類管制區-不合格率(%)(站),0,true,-5.06,79.43,0.89,110.66,-0.16,0.86,95.01,-31.01,0.83,194.72,-1.11,-0.52
EP0104A1A,環境音量監測不合格情形,EP,6,一般地區環境-第二類管制區-監測站數(站),0,true,0.14,169.92,0,178.07,0,-0.04,149.89,10.8,0.07,142.92,0.08,0.04
EP0104A1A,環境音量監測不合格情形,EP,7,一般地區環境-第二類管制區-不合格時段數(站),0,true,-3.22,50.63,0.74,70.69,-0.16,0.86,65.48,-22.24,0.87,108.76,-1.02,0.55
EP0104A1A,環境音量監測不合格情形,EP,8,一般地區環境-第二類管制區-不合格率(%)(站),0,true,-2.27,33.97,0.66,50.67,-0.18,0.89,47,-16.98,0.92,76.1,-1.1,0.8
EP0104A1A,環境音量監測不合格情形,EP,9,一般地區環境-第三類管制區-監測站數(站),0,true,-0.44,174.14,0.01,179.26,0,-0.12,158.17,6.09,0.03,153.43,0.05,0.02
EP0104A1A,環境音量監測不合格情形,EP,10,一般地區環境-第三類管制區-不合格時段數(站),0,true,,,,,,,,,,,,
EP0104A1A,環境音量監測不合格情形,EP,11,一般地區環境-第三類管制區-不合格率(%)(站),0,true,,,,,,,,,,,,
EP0104A1A,環境音量監測不合格情形,EP,12,一般地區環境-第四類管制區-監測站數(站),0,true,-3.51,133.59,0.79,137.78,-0.03,0.73,140.85,-19.71,0.62,147.46,-0.2,0.53
EP0104A1A,環境音量監測不合格情形,EP,13,一般地區環境-第四類管制區-不合格時段數(站),0,true,,,,,,,,,,,,
EP0104A1A,環境音量監測不合格情形,EP,14,一般地區環境-第四類管制區-不合格率(%)(站),0,true,,,,,,,,,,,,
EP0104A1A,環境音量監測不合格情形,EP,15,道路交通-總計-監測站數(站),0,true,-6.92,605.04,0.16,621.43,-0.01,0.05,573.23,-15.46,0.02,565.38,-0.03,0
EP0104A1A,環境音量監測不合格情形,EP,16,道路交通-總計-不合格時段數(站),0,true,-1.31,21.55,0.53,29.13,-0.13,0.67,29.32,-9.92,0.76,40.36,-0.93,0.8
EP0104A1A,環境音量監測不合格情形,EP,17,道路交通-總計-不合格率(%)(站),0,true,-0.25,4.07,0.44,5.75,-0.14,0.63,5.86,-2.05,0.73,7.13,-0.9,0.89
EP0104A1A,環境音量監測不合格情形,EP,18,道路交通-第一類管制區-監測站數(站),0,true,0.32,50.88,0.04,52.29,0,-0.03,45.57,4.16,0.16,43.82,0.1,0.13
EP0104A1A,環境音量監測不合格情形,EP,19,道路交通-第一類管制區-不合格時段數(站),0,true,,,,,,,,,,,,
EP0104A1A,環境音量監測不合格情形,EP,20,道路交通-第一類管制區-不合格率(%)(站),0,true,,,,,,,,,,,,
EP0104A1A,環境音量監測不合格情形,EP,21,道路交通-第二類管制區-監測站數(站),0,true,-0.04,176.42,0,185.12,0,-0.08,156.78,9.78,0.05,149.12,0.08,0.03
EP0104A1A,環境音量監測不合格情形,EP,22,道路交通-第二類管制區-不合格時段數(站),0,true,,,,,,,,,,,,
EP0104A1A,環境音量監測不合格情形,EP,23,道路交通-第二類管制區-不合格率(%)(站),0,true,,,,,,,,,,,,
EP0104A1A,環境音量監測不合格情形,EP,24,道路交通-第三類管制區-監測站數(站),0,true,-4.54,250.98,0.29,261.31,-0.02,0.22,239.46,-14.89,0.08,238,-0.07,0.06
EP0104A1A,環境音量監測不合格情形,EP,25,道路交通-第三類管制區-不合格時段數(站),0,true,,,,,,,,,,,,
EP0104A1A,環境音量監測不合格情形,EP,26,道路交通-第三類管制區-不合格率(%)(站),0,true,,,,,,,,,,,,
EP0104A1A,環境音量監測不合格情形,EP,27,道路交通-第四類管制區-監測站數(站),0,true,-2.66,126.76,0.74,129.2,-0.03,0.68,131.4,-14.5,0.55,134.8,-0.14,0.5
EP0104A1A,環境音量監測不合格情形,EP,28,道路交通-第四類管制區-不合格時段數(站),0,true,,,,,,,,,,,,
EP0104A1A,環境音量監測不合格情形,EP,29,道路交通-第四類管制區-不合格率(%)(站),0,true,,,,,,,,,,,,
EP0105A1A,垃圾清理狀況,EP,0,一般廢棄物產生量(公噸),0,true,-37951.34,8034182.77,0.44,8040433.57,0,-1.55,8210858.52,-262946.53,0.53,8217656.78,-0.03,0.48
EP0105A1A,垃圾清理狀況,EP,1,平均每人每日一般廢棄物產生量(公斤),0,true,-0.01,1.01,0.62,0.99,-0.01,0.63,1.02,-0.05,0.72,1.03,-0.06,0.76
EP0105A1A,垃圾清理狀況,EP,2,一般廢棄物處理量(公噸)-總計,0,true,-37951.34,8034182.77,0.44,8040433.57,0,-1.55,8210858.52,-262946.53,0.53,8217656.78,-0.03,0.48
EP0105A1A,垃圾清理狀況,EP,3,一般廢棄物處理量(公噸)-回收再利用,0,true,220914.79,1162718.83,0.93,1611407.94,0.07,0.83,367335.38,1412367.64,0.94,929503.59,0.58,0.96
EP0105A1A,垃圾清理狀況,EP,4,一般廢棄物處理量(公噸)-焚化,0,true,-90628.15,4567389.53,0.75,4657754.49,-0.02,0.62,4613426.61,-437209.53,0.43,4712918.31,-0.12,0.38
EP0105A1A,垃圾清理狀況,EP,5,一般廢棄物處理量(公噸)-衛生掩埋,0,true,-151974.77,2081609.4,0.75,3984099.93,-0.28,0.99,2867572.61,-1092775.23,0.96,7367587.31,-1.59,-0.6
EP0105A1A,垃圾清理狀況,EP,6,一般廢棄物處理量(公噸)-其他,0,true,-16263.27,222465.55,0.35,373962.31,-0.13,0.34,362524.78,-145329.85,0.7,1017058.4,-2.59,0.08
EP0105A1A,垃圾清理狀況,EP,7,一般廢棄物回收率(%),0,true,3.04,13.98,0.94,20.34,0.07,0.85,3.24,19.33,0.95,11.31,0.61,0.98
EP0105A1A,垃圾清理狀況,EP,8,垃圾回收率(%)-總計,0,true,3.04,13.98,0.94,20.34,0.07,0.85,3.24,19.33,0.95,11.31,0.61,0.98
EP0105A1A,垃圾清理狀況,EP,9,垃圾回收率(%)-巨大垃圾回收再利用率,0,true,,,,,,,,,,,,
EP0105A1A,垃圾清理狀況,EP,10,垃圾回收率(%)-廚餘,0,true,,,,,,,,,,,,
EP0105A1A,垃圾清理狀況,EP,11,垃圾回收率(%)-資源,0,true,2.44,11.62,0.99,16.27,0.07,0.93,4.21,14.9,0.91,10.79,0.54,0.99
EP0104A1Q,環境音量監測不合格情形,EP,0,一般地區環境-總計-監測站數(站),0,true,-0.21,485.36,0,500.9,0,-0.1,408.35,21.01,0.07,391.46,0.06,0.04
